행정구역,,,총인구수,세대수,세대당 인구
부산광역시,영도구,영선제2동,"7,038","3,440",2.05
부산광역시,영도구,신선동,"6,491","3,874",1.68
부산광역시,영도구,봉래제1동,"6,379","3,435",1.86
부산광역시,영도구,봉래제2동,"6,920","3,366",2.06
부산광역시,영도구,청학제1동,"5,102","2,645",1.93
부산광역시,영도구,청학제2동,"15,642","7,535",2.08
부산광역시,영도구,동삼제1동,"27,145","13,678",1.98
부산광역시,영도구,동삼제2동,"5,002","2,628",1.9
부산광역시,영도구,동삼제3동,"8,203","5,259",1.56
부산광역시,부산진구,,"365,384","188,814",1.94
부산광역시,부산진구,부전제1동,"13,995","9,940",1.41
부산광역시,부산진구,부전제2동,"12,290","7,613",1.61
부산광역시,부산진구,연지동,"25,393","10,828",2.35
부산광역시,부산진구,초읍동,"21,422","10,299",2.08
부산광역시,부산진구,양정제1동,"18,896","9,523",1.98
부산광역시,부산진구,양정제2동,"20,609","11,604",1.78
부산광역시,부산진구,전포제1동,"20,361","11,998",1.7
부산광역시,부산진구,전포제2동,"22,859","12,918",1.77
부산광역시,부산진구,부암제1동,"23,848","11,023",2.16
부산광역시,부산진구,부암제3동,"23,743","9,899",2.4
부산광역시,부산진구,당감제1동,"20,151","9,844",2.05
부산광역시,부산진구,당감제2동,"11,552","5,328",2.17
부산광역시,부산진구,당감제4동,"9,781","4,877",2.01
부산광역시,부산진구,가야제1동,"15,690","8,960",1.75
부산광역시,부산진구,가야제2동,"17,702","8,110",2.18
부산광역시,부산진구,개금제1동,"18,134","9,999",1.81
부산광역시,부산진구,개금제2동,"9,587","4,757",2.02
부산광역시,부산진구,개금제3동,"25,470","12,020",2.12
부산광역시,부산진구,범천제1동,"12,288","7,786",1.58
부산광역시,부산진구,범천제2동,"21,613","11,488",1.88
부산광역시,동래구,,"273,171","122,743",2.23
부산광역시,동래구,수민동,"29,776","13,332",2.23
부산광역시,동래구,복산동,"7,885","4,053",1.95
부산광역시,동래구,명륜동,"25,126","9,658",2.6
부산광역시,동래구,온천제1동,"33,859","17,076",1.98
부산광역시,동래구,온천제2동,"23,930","9,643",2.48
부산광역시,동래구,온천제3동,"35,550","17,325",2.05
부산광역시,동래구,사직제1동,"11,653","5,256",2.22
부산광역시,동래구,사직제2동,"24,388","8,771",2.78
부산광역시,동래구,사직제3동,"16,577","7,609",2.18
부산광역시,동래구,안락제1동,"12,997","6,606",1.97
부산광역시,동래구,안락제2동,"25,393","11,011",2.31
부산광역시,동래구,명장제1동,"12,926","6,061",2.13
부산광역시,동래구,명장제2동,"13,111","6,342",2.07
부산광역시,남구,,"251,114","119,082",2.11
부산광역시,남구,대연제1동,"14,914","9,303",1.6
부산광역시,남구,대연제3동,"35,877","18,152",1.98
부산광역시,남구,대연제4동,"13,697","6,294",2.18
부산광역시,남구,대연제5동,"15,944","8,312",1.92
부산광역시,남구,대연제6동,"15,669","6,264",2.5
부산광역시,남구,용호제1동,"41,946","17,200",2.44
부산광역시,남구,용호제2동,"19,073","7,992",2.39
부산광역시,남구,용호제3동,"10,002","5,039",1.98
부산광역시,남구,용호제4동,"7,467","3,678",2.03
부산광역시,남구,용당동,"7,509","3,441",2.18
부산광역시,남구,감만제1동,"7,513","3,481",2.16
부산광역시,남구,감만제2동,"6,042","3,206",1.88
부산광역시,남구,우암동,"12,829","6,055",2.12
부산광역시,남구,문현제1동,"10,258","4,625",2.22
부산광역시,남구,문현제2동,"8,100","4,932",1.64
부산광역시,남구,문현제3동,"15,890","6,947",2.29
부산광역시,남구,문현제4동,"8,384","4,161",2.01
부산광역시,북구,,"262,506","121,914",2.15
부산광역시,북구,구포제1동,"14,589","7,863",1.86
부산광역시,북구,구포제2동,"22,510","11,287",1.99
부산광역시,북구,구포제3동,"16,821","8,680",1.94
부산광역시,북구,금곡동,"33,829","17,420",1.94
부산광역시,북구,화명제1동,"38,772","14,311",2.71
부산광역시,북구,화명제2동,"16,555","7,244",2.29
부산광역시,북구,화명제3동,"27,754","10,801",2.57
부산광역시,북구,덕천제1동,"13,801","7,529",1.83
부산광역시,북구,덕천제2동,"10,515","6,311",1.67
부산광역시,북구,덕천제3동,"9,317","5,258",1.77
부산광역시,북구,만덕제1동,"15,768","6,971",2.26
부산광역시,북구,만덕제2동,"25,463","10,997",2.32
부산광역시,북구,만덕제3동,"16,812","7,242",2.32
부산광역시,해운대구,,"372,400","169,685",2.19
부산광역시,해운대구,우제1동,"23,808","11,574",2.06
부산광역시,해운대구,우제2동,"29,686","11,927",2.49
부산광역시,해운대구,우제3동,"27,915","10,973",2.54
부산광역시,해운대구,중제1동,"27,361","12,524",2.18
부산광역시,해운대구,중제2동,"15,200","7,337",2.07
부산광역시,해운대구,좌제1동,"16,869","7,704",2.19
부산광역시,해운대구,좌제2동,"29,928","14,195",2.11
부산광역시,해운대구,좌제3동,"14,896","6,358",2.34
부산광역시,해운대구,좌제4동,"21,630","8,547",2.53
부산광역시,해운대구,송정동,"8,995","4,891",1.84
부산광역시,해운대구,반여제1동,"35,038","13,963",2.51
부산광역시,해운대구,반여제2동,"10,888","6,322",1.72
부산광역시,해운대구,반여제3동,"7,113","4,213",1.69
부산광역시,해운대구,반여제4동,"14,249","5,688",2.51
부산광역시,해운대구,반송제1동,"11,420","7,071",1.62
부산광역시,해운대구,반송제2동,"19,965","11,174",1.79
부산광역시,해운대구,재송제1동,"36,021","14,525",2.48
부산광역시,해운대구,재송제2동,"21,418","10,699",2
부산광역시,사하구,,"285,534","139,477",2.05
부산광역시,사하구,괴정제1동,"16,291","7,865",2.07
부산광역시,사하구,괴정제2동,"14,404","6,782",2.12
부산광역시,사하구,괴정제3동,"11,161","6,200",1.8
부산광역시,사하구,괴정제4동,"13,790","6,058",2.28
부산광역시,사하구,당리동,"23,170","10,772",2.15
부산광역시,사하구,하단제1동,"20,488","10,861",1.89
부산광역시,사하구,하단제2동,"25,011","13,995",1.79
부산광역시,사하구,신평제1동,"14,748","7,651",1.93
부산광역시,사하구,신평제2동,"16,595","7,489",2.22
부산광역시,사하구,장림제1동,"13,330","6,195",2.15
부산광역시,사하구,장림제2동,"24,560","11,521",2.13
부산광역시,사하구,다대제1동,"34,560","16,424",2.1
부산광역시,사하구,다대제2동,"24,531","11,846",2.07
부산광역시,사하구,구평동,"12,122","5,140",2.36
부산광역시,사하구,감천제1동,"15,930","7,664",2.08
부산광역시,사하구,감천제2동,"4,843","3,014",1.61
부산광역시,금정구,,"206,039","104,242",1.98
부산광역시,금정구,서제1동,"4,000","2,554",1.57
부산광역시,금정구,서제2동,"7,642","4,303",1.78
부산광역시,금정구,서제3동,"9,603","5,452",1.76
부산광역시,금정구,금사회동동,"6,643","3,841",1.73
부산광역시,금정구,부곡제1동,"6,928","4,066",1.7
부산광역시,금정구,부곡제2동,"16,448","7,764",2.12
부산광역시,금정구,부곡제3동,"14,426","6,800",2.12
부산광역시,금정구,부곡제4동,"11,114","5,772",1.93
부산광역시,금정구,장전제1동,"17,581","11,438",1.54
부산광역시,금정구,장전제2동,"26,250","11,894",2.21
부산광역시,금정구,선두구동,"1,943","1,107",1.76
부산광역시,금정구,청룡노포동,"8,932","4,318",2.07
부산광역시,금정구,남산동,"25,229","13,505",1.87
부산광역시,금정구,구서제1동,"18,251","7,910",2.31
부산광역시,금정구,구서제2동,"30,175","13,079",2.31
부산광역시,금정구,금성동,874,439,1.99
부산광역시,강서구,,"150,848","65,505",2.3
부산광역시,강서구,대저1동,"5,397","3,229",1.67
부산광역시,강서구,대저2동,"5,930","3,250",1.82
부산광역시,강서구,강동동,"17,493","6,907",2.53
부산광역시,강서구,명지1동,"54,094","21,636",2.5
부산광역시,강서구,명지2동,"29,519","10,476",2.82
부산광역시,강서구,가락동,"1,996","1,232",1.62
부산광역시,강서구,녹산동,"17,010","9,336",1.82
부산광역시,강서구,가덕도동,"4,129","2,584",1.6
부산광역시,강서구,신호동,"15,280","6,855",2.23
부산광역시,연제구,,"211,664","100,316",2.11
부산광역시,연제구,거제제1동,"27,623","11,373",2.43
부산광역시,연제구,거제제2동,"25,131","9,111",2.76
부산광역시,연제구,거제제3동,"8,905","4,545",1.96
부산광역시,연제구,거제제4동,"9,255","4,017",2.3
부산광역시,연제구,연산제1동,"15,153","6,817",2.22
부산광역시,연제구,연산제2동,"22,512","11,241",2
부산광역시,연제구,연산제3동,"9,981","4,936",2.02
부산광역시,연제구,연산제4동,"17,309","9,554",1.81
부산광역시,연제구,연산제5동,"16,760","11,031",1.52
부산광역시,연제구,연산제6동,"14,996","7,743",1.94
부산광역시,연제구,연산제8동,"12,732","5,875",2.17
부산광역시,연제구,연산제9동,"31,307","14,073",2.22
부산광역시,수영구,,"168,912","87,515",1.93
부산광역시,수영구,남천제1동,"16,631","7,704",2.16
부산광역시,수영구,남천제2동,"13,332","5,650",2.36
부산광역시,수영구,수영동,"13,419","7,698",1.74
부산광역시,수영구,망미제1동,"25,054","12,004",2.09
부산광역시,수영구,망미제2동,"9,390","4,658",2.02
부산광역시,수영구,광안제1동,"24,521","14,572",1.68
부산광역시,수영구,광안제2동,"17,824","9,836",1.81
부산광역시,수영구,광안제3동,"8,881","5,947",1.49
부산광역시,수영구,광안제4동,"13,017","6,358",2.05
부산광역시,수영구,민락동,"26,843","13,088",2.05
부산광역시,사상구,,"193,750","98,459",1.97
부산광역시,사상구,삼락동,"4,806","2,796",1.72
부산광역시,사상구,모라제1동,"25,217","12,092",2.09
부산광역시,사상구,모라제3동,"8,623","6,031",1.43
부산광역시,사상구,덕포제1동,"11,466","5,514",2.08
부산광역시,사상구,덕포제2동,"11,578","5,556",2.08
부산광역시,사상구,괘법동,"24,095","14,832",1.62
부산광역시,사상구,감전동,"11,318","6,658",1.7
부산광역시,사상구,주례제1동,"16,010","7,037",2.28
부산광역시,사상구,주례제2동,"20,607","11,073",1.86
부산광역시,사상구,주례제3동,"11,621","5,488",2.12
부산광역시,사상구,학장동,"25,250","11,879",2.13
부산광역시,사상구,엄궁동,"23,159","9,503",2.44
부산광역시,기장군,,"175,290","80,217",2.19
부산광역시,기장군,기장읍,"50,970","26,241",1.94
부산광역시,기장군,장안읍,"8,432","4,884",1.73
부산광역시,기장군,정관읍,"77,529","31,573",2.46
부산광역시,기장군,일광읍,"31,129","13,700",2.27
부산광역시,기장군,철마면,"7,230","3,819",1.89
대구광역시,,,"2,352,249","1,113,217",2.11
대구광역시,중구,,"101,099","50,459",2
대구광역시,중구,동인동,"10,949","6,260",1.75
대구광역시,중구,삼덕동,"7,381","4,510",1.64
대구광역시,중구,성내1동,"5,320","3,868",1.38
대구광역시,중구,성내2동,"8,720","4,957",1.76
대구광역시,중구,성내3동,"13,566","5,771",2.35
대구광역시,중구,대신동,"7,306","3,262",2.24
대구광역시,중구,남산1동,"5,055","2,755",1.83
대구광역시,중구,남산2동,"7,175","3,363",2.13
대구광역시,중구,남산3동,"5,870","2,680",2.19
대구광역시,중구,남산4동,"16,094","6,937",2.32
대구광역시,중구,대봉1동,"7,725","3,513",2.2
대구광역시,중구,대봉2동,"5,938","2,583",2.3
대구광역시,동구,,"339,167","165,728",2.05
대구광역시,동구,신암1동,"10,833","5,350",2.02
대구광역시,동구,신암2동,"11,505","5,190",2.22
대구광역시,동구,신암3동,"11,241","5,029",2.24
대구광역시,동구,신암4동,"18,407","9,605",1.92
대구광역시,동구,신암5동,"7,369","3,789",1.94
대구광역시,동구,신천1.2동,"11,149","5,786",1.93
대구광역시,동구,신천3동,"14,242","6,377",2.23
대구광역시,동구,신천4동,"11,392","6,552",1.74
대구광역시,동구,효목1동,"11,617","6,462",1.8
대구광역시,동구,효목2동,"14,149","7,118",1.99
대구광역시,동구,도평동,"3,428","1,975",1.74
대구광역시,동구,불로.봉무동,"19,601","8,558",2.29
대구광역시,동구,지저동,"12,541","6,531",1.92
대구광역시,동구,동촌동,"13,944","7,471",1.87
대구광역시,동구,방촌동,"16,912","8,090",2.09
대구광역시,동구,해안동,"13,194","6,798",1.94
대구광역시,동구,안심1동,"37,521","19,190",1.96
대구광역시,동구,안심2동,"16,986","7,765",2.19
대구광역시,동구,안심3동,"20,006","8,543",2.34
대구광역시,동구,안심4동,"26,546","11,803",2.25
대구광역시,동구,혁신동,"16,665","8,194",2.03
대구광역시,동구,공산동,"19,919","9,552",2.09
대구광역시,서구,,"164,018","85,251",1.92
대구광역시,서구,내당1동,"14,096","6,592",2.14
대구광역시,서구,내당2.3동,"7,969","4,491",1.77
대구광역시,서구,내당4동,"14,230","7,635",1.86
대구광역시,서구,비산1동,"7,901","4,438",1.78
대구광역시,서구,비산2.3동,"7,706","4,592",1.68
대구광역시,서구,비산4동,"8,335","4,362",1.91
대구광역시,서구,비산5동,"4,842","2,957",1.64
대구광역시,서구,비산6동,"6,437","3,505",1.84
대구광역시,서구,비산7동,"8,866","5,176",1.71
대구광역시,서구,평리1동,"6,241","3,523",1.77
대구광역시,서구,평리2동,"6,947","3,385",2.05
대구광역시,서구,평리3동,"12,180","6,163",1.98
대구광역시,서구,평리4동,"15,280","7,920",1.93
대구광역시,서구,평리5동,"10,371","4,298",2.41
대구광역시,서구,평리6동,"5,451","2,712",2.01
대구광역시,서구,상중이동,"17,109","8,235",2.08
대구광역시,서구,원대동,"10,057","5,267",1.91
대구광역시,남구,,"136,497","76,044",1.79
대구광역시,남구,이천동,"14,328","6,891",2.08
대구광역시,남구,봉덕1동,"7,821","4,733",1.65
대구광역시,남구,봉덕2동,"12,984","5,870",2.21
대구광역시,남구,봉덕3동,"14,281","7,643",1.87
대구광역시,남구,대명1동,"9,392","5,275",1.78
대구광역시,남구,대명2동,"12,856","7,714",1.67
대구광역시,남구,대명3동,"9,149","5,740",1.59
대구광역시,남구,대명4동,"9,229","5,436",1.7
대구광역시,남구,대명5동,"7,556","4,139",1.83
대구광역시,남구,대명6동,"10,492","5,772",1.82
대구광역시,남구,대명9동,"13,226","7,755",1.71
