행정구역,구로구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
경기도,가평군,북면,"3,467",56,154,175,178,270,539,992,680,349,72,2
경기도,양평군,,"127,137","5,384","10,107","8,786","10,394","14,974","21,041","27,941","18,491","8,347","1,634",38
경기도,양평군,양평읍,"38,413","2,270","3,790","3,509","4,196","5,360","6,666","6,667","3,939","1,698",311,7
경기도,양평군,강상면,"10,089",550,881,659,738,"1,409","1,664","2,126","1,390",572,98,2
경기도,양평군,강하면,"4,734",132,164,252,295,391,737,"1,351",978,361,69,4
경기도,양평군,양서면,"14,028",490,"1,124",944,"1,037","1,565","2,377","3,231","2,158",927,171,4
경기도,양평군,옥천면,"7,913",286,541,477,635,907,"1,274","1,900","1,238",547,107,1
경기도,양평군,서종면,"9,812",382,855,525,636,"1,268","1,764","2,182","1,531",558,108,3
경기도,양평군,단월면,"3,823",56,213,166,210,354,609,"1,065",730,356,62,2
경기도,양평군,청운면,"3,642",52,118,151,181,270,562,"1,045",764,400,94,5
경기도,양평군,양동면,"4,421",78,173,190,251,319,620,"1,319",920,451,98,2
경기도,양평군,지평면,"6,528",146,287,308,326,516,967,"1,896","1,298",626,156,2
경기도,양평군,용문면,"18,748",827,"1,677","1,336","1,616","2,137","3,013","3,835","2,629","1,405",268,5
경기도,양평군,개군면,"4,986",115,284,269,273,478,788,"1,324",916,446,92,1
강원특별자치도,,,"1,506,662","78,507","124,275","144,595","159,391","191,823","254,073","281,872","167,189","88,669","15,802",466
동해출장소,,,0,0,0,0,0,0,0,0,0,0,0,0
강원특별자치도,춘천시,시 ,"284,783","16,775","25,540","34,226","34,978","38,274","45,794","45,581","26,130","14,675","2,745",65
강원특별자치도,춘천시,신북읍,"6,779",171,288,457,581,607,"1,092","1,704","1,035",678,165,1
강원특별자치도,춘천시,동면,"18,516","1,122","2,536","1,715","1,682","2,952","3,179","2,942","1,522",696,166,4
강원특별자치도,춘천시,동산면,"1,327",18,39,76,89,80,175,399,267,160,24,0
강원특별자치도,춘천시,신동면,"2,526",59,145,142,162,220,444,665,393,241,52,3
강원특별자치도,춘천시,남면,"1,001",7,24,29,39,68,144,312,224,123,29,2
강원특별자치도,춘천시,서면,"3,513",46,115,156,192,234,505,"1,057",682,396,126,4
강원특별자치도,춘천시,사북면,"2,242",39,95,99,87,137,322,691,450,263,58,1
강원특별자치도,춘천시,북산면,924,7,13,18,23,33,128,335,226,124,16,1
강원특별자치도,춘천시,동내면,"22,955","1,582","2,183","2,395","3,289","3,459","4,028","3,382","1,635",823,176,3
강원특별자치도,춘천시,남산면,"3,227",57,109,136,174,294,483,912,671,320,67,4
강원특별자치도,춘천시,교동,"3,855",68,148,"1,313",375,296,447,535,385,244,44,0
강원특별자치도,춘천시,조운동,"2,408",63,87,273,275,237,388,440,350,241,52,2
강원특별자치도,춘천시,약사명동,"5,271",526,437,421,885,826,717,685,455,272,45,2
강원특별자치도,춘천시,근화동,"8,833",769,736,883,"1,624","1,200","1,187","1,201",696,468,68,1
강원특별자치도,춘천시,소양동,"10,673",784,932,"1,122","1,677","1,536","1,627","1,560",869,486,78,2
강원특별자치도,춘천시,후평1동,"10,757",286,669,"1,589","1,293","1,159","1,662","1,916","1,302",759,121,1
강원특별자치도,춘천시,후평2동,"13,468",857,"1,301","1,701","1,908","1,852","2,083","1,900","1,050",675,139,2
강원특별자치도,춘천시,후평3동,"18,739","1,093","1,714","1,982","2,333","2,581","3,053","2,977","1,822","1,011",166,7
강원특별자치도,춘천시,효자1동,"3,879",194,315,357,415,499,658,697,403,275,63,3
강원특별자치도,춘천시,효자2동,"12,286",227,587,"3,815","1,224","1,156","1,542","1,634","1,168",819,112,2
강원특별자치도,춘천시,효자3동,"4,282",107,201,"1,144",522,395,517,643,425,287,39,2
강원특별자치도,춘천시,석사동,"31,952","1,438","3,295","4,660","3,498","4,163","5,862","4,812","2,555","1,408",257,4
강원특별자치도,춘천시,퇴계동,"44,921","2,803","4,865","4,942","5,361","6,689","7,812","6,737","3,478","1,866",364,4
강원특별자치도,춘천시,강남동,"25,503","2,029","2,274","2,505","3,394","4,027","4,167","3,930","2,078",951,145,3
강원특별자치도,춘천시,신사우동,"24,946","2,423","2,432","2,296","3,876","3,574","3,572","3,515","1,989","1,089",173,7
강원특별자치도,원주시,시 ,"365,379","23,255","34,479","37,980","47,557","53,301","62,035","59,082","29,820","14,954","2,852",64
강원특별자치도,원주시,문막읍,"16,686",630,"1,261","1,588","1,531","2,136","3,239","3,309","1,819",999,173,1
강원특별자치도,원주시,소초면,"7,753",217,307,749,681,600,"1,247","2,105","1,144",583,116,4
강원특별자치도,원주시,호저면,"3,155",65,111,160,163,239,492,908,599,330,86,2
강원특별자치도,원주시,지정면,"33,007","4,411","4,036","2,160","6,461","7,043","3,780","3,202","1,281",515,113,5
강원특별자치도,원주시,부론면,"2,130",24,83,150,74,103,265,654,441,280,55,1
강원특별자치도,원주시,귀래면,"2,056",28,58,75,76,124,286,684,440,237,47,1
강원특별자치도,원주시,흥업면,"9,527",323,674,"1,592",805,"1,039","1,488","1,978","1,002",523,101,2
강원특별자치도,원주시,판부면,"7,856",343,609,873,"1,127","1,016","1,510","1,408",601,293,74,2
강원특별자치도,원주시,신림면,"3,490",41,110,112,130,220,548,"1,176",714,369,69,1
강원특별자치도,원주시,중앙동,"2,054",27,60,93,106,173,334,575,356,259,69,2
강원특별자치도,원주시,원인동,"5,415",271,341,569,789,641,925,"1,040",505,279,54,1
강원특별자치도,원주시,개운동,"11,419",352,960,"1,066","1,120","1,258","2,015","2,348","1,348",797,155,0
강원특별자치도,원주시,명륜1동,"7,336",175,543,688,653,777,"1,277","1,655",940,524,102,2
강원특별자치도,원주시,명륜2동,"17,645",965,"1,607","1,858","2,275","2,224","3,162","3,072","1,568",774,138,2
강원특별자치도,원주시,단구동,"42,084","2,158","4,197","5,314","5,443","6,210","8,096","6,093","2,844","1,465",256,8
강원특별자치도,원주시,일산동,"7,887",233,454,"1,350","1,006",722,"1,173","1,395",920,535,97,2
강원특별자치도,원주시,학성동,"4,003",93,189,344,317,417,695,912,610,343,82,1
강원특별자치도,원주시,단계동,"26,120","1,572","1,923","2,855","4,020","3,490","4,314","4,783","2,126",876,158,3
강원특별자치도,원주시,우산동,"12,899",558,"1,184","1,936","1,340","1,756","2,242","2,090","1,126",574,90,3
강원특별자치도,원주시,태장1동,"12,228",780,"1,066","1,120","1,591","1,678","2,121","2,047","1,197",554,72,2
강원특별자치도,원주시,태장2동,"23,996","1,129","2,121","2,208","2,683","3,242","4,562","4,487","2,293","1,062",207,2
강원특별자치도,원주시,봉산동,"6,891",146,403,551,522,640,"1,193","1,649","1,032",618,133,4
강원특별자치도,원주시,행구동,"8,135",419,732,826,758,"1,069","1,583","1,538",721,414,73,2
강원특별자치도,원주시,무실동,"38,552","3,110","4,897","4,250","5,309","6,741","6,415","4,616","2,186",865,157,6
강원특별자치도,원주시,반곡관설동,"53,055","5,185","6,553","5,493","8,577","9,743","9,073","5,358","2,007",886,175,5
강원특별자치도,강릉시,시 ,"205,440","9,840","16,304","19,641","20,692","26,495","36,030","37,586","23,861","12,622","2,300",69
강원특별자치도,강릉시,주문진읍,"15,080",447,802,879,"1,050","1,601","2,564","3,467","2,642","1,402",221,5
강원특별자치도,강릉시,성산면,"3,310",76,159,176,181,259,602,887,571,300,91,8
강원특별자치도,강릉시,왕산면,"1,473",23,28,38,75,79,205,486,341,172,25,1
강원특별자치도,강릉시,구정면,"4,023",106,269,240,224,419,690,"1,038",593,359,81,4
강원특별자치도,강릉시,강동면,"3,612",54,121,192,218,283,581,951,694,426,90,2
강원특별자치도,강릉시,옥계면,"3,157",48,114,163,162,241,524,886,592,355,69,3
강원특별자치도,강릉시,사천면,"5,217",135,262,370,402,600,941,"1,302",735,389,77,4
강원특별자치도,강릉시,연곡면,"6,289",194,367,363,452,741,"1,059","1,523","1,043",455,92,0
강원특별자치도,강릉시,홍제동,"13,874",855,"1,194","1,332","1,745","2,012","2,420","2,161","1,314",704,132,5
강원특별자치도,강릉시,중앙동,"3,959",78,206,374,308,411,611,777,711,404,76,3
강원특별자치도,강릉시,옥천동,"2,898",38,121,228,206,303,514,608,498,325,55,2
강원특별자치도,강릉시,교1동,"27,445","1,690","2,899","3,476","2,958","4,005","4,936","3,757","2,245","1,254",216,9
강원특별자치도,강릉시,교2동,"10,411",655,949,987,"1,254","1,468","1,769","1,675","1,054",521,75,4
강원특별자치도,강릉시,포남1동,"10,263",278,620,993,"1,059","1,174","1,811","2,047","1,461",721,99,0
강원특별자치도,강릉시,포남2동,"11,032",319,705,"1,003","1,079","1,306","1,940","2,412","1,472",663,129,4
강원특별자치도,강릉시,초당동,"4,075",164,305,387,396,483,743,847,460,243,47,0
강원특별자치도,강릉시,송정동,"9,361",677,776,822,"1,147","1,348","1,622","1,626",893,372,77,1
강원특별자치도,강릉시,내곡동,"17,929","1,191","1,580","2,106","2,250","2,741","3,059","2,693","1,473",714,120,2
강원특별자치도,강릉시,강남동,"15,419",504,"1,023","1,364","1,353","1,668","2,719","3,036","2,153","1,342",250,7
강원특별자치도,강릉시,성덕동,"25,087","1,464","2,582","2,602","2,782","3,505","4,828","3,863","2,145","1,102",210,4
강원특별자치도,강릉시,경포동,"11,526",844,"1,222","1,546","1,391","1,848","1,892","1,544",771,399,68,1
강원특별자치도,동해시,시 ,"85,534","4,444","7,772","7,242","8,045","11,591","15,729","15,241","9,811","4,864",777,18
강원특별자치도,동해시,천곡동,"28,329","1,652","2,891","2,597","2,927","4,110","4,987","4,976","2,918","1,088",180,3
강원특별자치도,동해시,송정동,"3,318",51,172,436,248,298,538,704,519,285,65,2
강원특별자치도,동해시,북삼동,"21,291","1,284","2,418","2,125","2,330","3,255","4,366","3,031","1,603",763,115,1
강원특별자치도,동해시,부곡동,"4,372",85,254,285,247,455,812,987,770,415,59,3
강원특별자치도,동해시,동호동,"4,508",157,348,290,335,551,822,956,670,342,34,3
강원특별자치도,동해시,발한동,"2,758",49,100,133,150,229,437,657,575,372,54,2
강원특별자치도,동해시,묵호동,"2,584",47,102,121,110,255,454,558,560,340,37,0
강원특별자치도,동해시,북평동,"12,947","1,020","1,229",974,"1,395","1,969","2,355","2,068","1,204",603,127,3
강원특별자치도,동해시,망상동,"3,070",68,155,161,182,287,536,705,548,377,51,0
강원특별자치도,동해시,삼화동,"2,357",31,103,120,121,182,422,599,444,279,55,1
강원특별자치도,태백시,시 ,"36,680","1,374","3,128","2,579","2,671","4,637","6,578","7,305","5,444","2,599",350,15
강원특별자치도,태백시,황지동,"7,574",491,720,578,860,"1,133","1,253","1,286",847,350,52,4
강원특별자치도,태백시,황연동,"3,545",63,217,191,179,361,610,895,686,305,35,3
강원특별자치도,태백시,삼수동,"4,680",139,369,265,245,601,839,947,826,406,41,2
강원특별자치도,태백시,상장동,"11,260",503,"1,273","1,043",874,"1,719","2,320","1,783","1,154",520,69,2
강원특별자치도,태백시,문곡소도동,"3,125",62,163,181,180,308,548,793,608,241,40,1
강원특별자치도,태백시,장성동,"2,881",79,149,171,178,247,479,722,495,305,55,1
강원특별자치도,태백시,구문소동,"2,056",21,187,77,77,148,286,502,464,260,33,1
강원특별자치도,태백시,철암동,"1,559",16,50,73,78,120,243,377,364,212,25,1
강원특별자치도,속초시,시 ,"78,788","4,013","6,460","6,488","8,643","10,514","14,116","15,060","8,688","4,087",695,24
강원특별자치도,속초시,영랑동,"4,312",130,205,300,386,473,776,"1,034",650,295,60,3
강원특별자치도,속초시,동명동,"5,205",353,429,370,559,784,867,982,566,247,48,0
강원특별자치도,속초시,금호동,"5,635",225,358,382,503,659,908,"1,241",862,415,75,7
강원특별자치도,속초시,교동,"8,372",282,631,748,825,940,"1,506","1,764","1,088",502,83,3
강원특별자치도,속초시,노학동,"19,542",806,"1,720","1,665","1,938","2,495","3,774","3,873","2,079","1,004",181,7
강원특별자치도,속초시,조양동,"28,390","1,955","2,772","2,554","3,756","4,275","5,088","4,468","2,327","1,040",152,3
강원특별자치도,속초시,청호동,"4,568",214,247,350,489,647,718,949,588,304,61,1
강원특별자치도,속초시,대포동,"2,764",48,98,119,187,241,479,749,528,280,35,0
강원특별자치도,삼척시,시 ,"60,041","2,629","4,486","5,691","4,593","6,679","10,330","12,131","8,085","4,491",899,27
강원특별자치도,삼척시,도계읍,"8,364",134,736,"1,455",290,614,"1,239","1,803","1,251",723,115,4
강원특별자치도,삼척시,원덕읍,"3,060",60,90,148,170,268,543,778,565,358,79,1
강원특별자치도,삼척시,원덕읍임원출장소,"1,428",24,46,58,57,112,260,367,296,164,42,2
강원특별자치도,삼척시,근덕면,"4,502",51,104,193,200,286,762,"1,263",859,628,148,8
강원특별자치도,삼척시,하장면,"1,150",8,24,33,34,74,205,390,244,115,23,0
강원특별자치도,삼척시,노곡면,683,9,10,10,10,29,113,242,142,90,26,2
강원특별자치도,삼척시,미로면,"1,672",16,31,50,53,109,290,482,363,216,62,0
강원특별자치도,삼척시,가곡면,632,11,24,21,11,38,112,175,152,67,20,1
강원특별자치도,삼척시,신기면,611,7,5,18,17,36,106,199,126,79,17,1
강원특별자치도,삼척시,남양동,"6,351",141,360,450,421,590,"1,032","1,480","1,164",605,105,3
강원특별자치도,삼척시,교동,"15,156","1,237","1,659","1,835","1,832","2,371","2,791","1,943",989,426,72,1
강원특별자치도,삼척시,정라동,"9,473",663,828,846,999,"1,317","1,722","1,553",965,492,88,0
강원특별자치도,삼척시,성내동,"6,959",268,569,574,499,835,"1,155","1,456",969,528,102,4
강원특별자치도,홍천군,군 ,"65,817","2,646","4,315","4,646","5,384","6,608","10,493","16,007","9,732","4,948","1,004",34
강원특별자치도,홍천군,홍천읍,"33,299","1,944","3,088","3,102","3,652","4,366","5,732","6,024","3,313","1,737",330,11
강원특별자치도,홍천군,화촌면,"4,099",66,90,203,205,244,553,"1,294",919,412,108,5
강원특별자치도,홍천군,두촌면,"2,382",32,75,104,95,140,325,742,519,279,66,5
강원특별자치도,홍천군,내촌면,"2,359",29,65,62,76,124,337,826,519,268,52,1
강원특별자치도,홍천군,서석면,"3,564",80,161,150,183,260,559,"1,077",691,337,63,3
강원특별자치도,홍천군,영귀미면,"4,023",64,157,123,166,282,636,"1,262",853,401,78,1
강원특별자치도,홍천군,남면,"5,456",226,268,502,486,383,698,"1,417",886,492,98,0
강원특별자치도,홍천군,서면,"3,794",85,118,130,220,307,555,"1,206",746,344,81,2
강원특별자치도,홍천군,북방면,"3,990",60,179,183,190,306,626,"1,185",739,428,91,3
강원특별자치도,홍천군,내면,"2,851",60,114,87,111,196,472,974,547,250,37,3
강원특별자치도,횡성군,군 ,"45,465","1,494","3,167","2,707","2,755","4,137","7,262","12,018","7,384","3,815",708,18
강원특별자치도,횡성군,횡성읍,"20,194","1,072","1,840","1,716","1,716","2,505","3,522","3,943","2,325","1,328",220,7
강원특별자치도,횡성군,우천면,"4,276",65,159,265,196,254,690,"1,332",804,427,83,1
강원특별자치도,횡성군,안흥면,"3,114",50,533,85,108,148,341,935,565,283,65,1
강원특별자치도,횡성군,둔내면,"5,897",161,291,285,309,535,986,"1,724","1,007",509,85,5
강원특별자치도,횡성군,갑천면,"2,492",27,59,88,93,148,366,872,520,270,47,2
강원특별자치도,횡성군,청일면,"2,386",24,64,49,80,122,349,858,521,262,57,0
강원특별자치도,횡성군,공근면,"3,359",38,98,113,129,188,474,"1,135",755,347,80,2
강원특별자치도,횡성군,서원면,"2,005",38,65,48,78,150,263,662,453,207,41,0
강원특별자치도,횡성군,강림면,"1,742",19,58,58,46,87,271,557,434,182,30,0
강원특별자치도,영월군,군 ,"35,651","1,150","2,360","2,282","2,194","3,488","6,057","8,813","5,685","3,088",520,14
강원특별자치도,영월군,영월읍,"19,150",853,"1,703","1,658","1,562","2,371","3,444","3,707","2,329","1,307",212,4
강원특별자치도,영월군,상동읍,987,14,59,37,35,69,168,262,194,126,22,1
강원특별자치도,영월군,산솔면,"1,334",24,45,54,35,90,197,423,269,174,22,1
강원특별자치도,영월군,김삿갓면,"1,758",32,72,63,65,120,302,578,338,147,41,0
강원특별자치도,영월군,북면,"1,922",39,75,57,78,144,313,577,393,211,35,0
