사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202604,경부선,송탄,71,1,5259,1704,9206,3151,15257,7435,12630,10285,10285,4780,8900,4645,9056,6827,8403,6092,8172,6412,7865,7467,9529,7764,11650,9855,10944,14158,10195,13612,5844,13225,4230,10103,3481,8776,2150,7358,1048,5816,64,665,0,0,0,0,0,0,20260503
202604,경부선,수원,2160,66,22382,4745,41923,34457,87409,65261,80481,94220,57005,85010,49938,84258,55664,78757,62056,89143,64808,82711,66999,81217,84356,84627,104956,98561,107830,118695,111915,145911,87734,99152,92459,61577,71259,46548,61305,36275,22852,24271,784,7587,1,0,0,0,0,0,20260503
202604,경부선,신길,744,2,8767,1380,11521,6487,26994,21014,34367,30281,19693,12473,13130,7732,11236,7769,13658,8473,12115,9862,10270,9784,11271,10995,14563,13199,20972,18417,29453,24653,11583,16911,8150,12982,6743,12708,4798,10963,1999,6596,148,1917,0,0,0,0,0,0,20260503
202604,경부선,신도림,604,9,2416,749,3647,3160,9990,8055,11201,15768,7323,9218,5517,6007,5345,5636,5775,6343,5522,7445,5656,6337,6615,7825,7716,8962,12508,12102,14639,16354,7048,8832,5235,5546,5489,4847,5170,4104,1760,2591,106,1415,0,0,0,0,0,0,20260503
202604,경부선,안양,317,6,16940,4226,41956,12538,100613,24438,84499,61090,48472,56675,37144,39522,36750,37432,42400,37340,41870,42559,41915,34401,49775,41953,62023,50061,60821,69668,43991,97056,29244,68377,25227,41941,23986,34082,18328,27091,8041,18931,440,2792,1,6,0,0,0,0,20260503
202604,경부선,영등포,4943,118,14923,7495,18154,28263,46641,69613,65195,143470,43194,95656,45325,77499,50930,83075,60071,87456,64050,89410,66586,80782,92582,78066,105290,81978,129016,94630,169215,112293,98617,70400,96871,44478,74268,36118,55851,29858,24370,17574,933,4581,0,0,0,0,0,0,20260503
202604,경부선,오산,647,3,9789,2664,20626,11636,33163,24418,35083,28952,23694,16476,21500,14445,20232,12509,20964,14548,18295,17911,18498,17100,19896,21664,24790,27964,28025,33417,27754,36003,17652,31112,13510,21698,10152,16953,5986,11745,2178,9034,213,1102,0,0,0,0,0,0,20260503
202604,경부선,오산대,270,2,3894,1054,9573,3054,16330,6055,13832,11897,8261,5813,6980,6432,6686,5541,6320,4567,7234,5569,6800,5657,8148,5651,9171,8125,10360,11307,10308,15239,5146,12687,4251,7457,3769,6658,2443,5391,1031,3154,139,376,0,0,0,0,0,0,20260503
202604,경부선,용산,391,21,4306,6586,6564,43097,25209,98982,35938,160041,54257,121543,32404,96823,61290,86674,58129,91424,73789,94425,62952,91887,112566,93028,126256,99714,144773,108383,175847,112517,122701,73569,126305,47937,124329,30742,84677,18329,32302,8343,1598,2265,0,0,0,0,0,0,20260503
202604,경부선,의왕,144,5,7262,2655,15253,10858,30755,42539,31721,35684,16599,13959,12590,9010,11725,8696,13079,9262,12180,10514,11463,9407,13851,12271,20928,16125,38409,21091,28497,29019,14294,21149,10861,14890,7419,12793,4462,10877,1680,7117,130,1432,0,0,0,0,0,0,20260503
202604,경부선,직산,79,3,1134,362,1979,1351,2988,4191,2744,3924,2093,1845,1709,1205,1695,1183,1558,1400,1420,1313,1356,1251,2029,1266,2036,2169,4616,2509,3560,2749,1408,2557,1071,1470,747,1411,448,1327,266,975,30,166,1,17,0,0,0,0,20260503
202604,경부선,진위,49,1,1072,426,1852,3039,3760,10534,3287,9162,2471,2460,1996,2192,2327,1589,1954,1248,1900,1537,2035,1350,3903,1829,5133,1978,8534,2884,8572,3095,3374,2774,1949,1753,1274,1505,767,1217,295,866,19,67,0,0,0,0,0,0,20260503
202604,경부선,천안,2092,14,3690,917,7409,4354,13355,8344,12901,18948,15007,14336,12785,15177,13768,15026,14181,15532,14453,14174,21200,13211,23077,14959,27107,17114,22846,21266,20275,19825,12817,13683,10864,10465,7877,7649,4734,6001,2640,3481,12,2379,5,139,0,0,0,0,20260503
202604,경부선,평택,82,0,9567,3774,15644,11184,31883,19523,35749,28590,31102,24555,26601,19909,25370,24364,25081,24704,25311,25836,25085,27220,27432,30625,32814,41046,34813,41744,31492,42465,22817,27949,23107,24070,16257,17576,13568,13830,6912,7787,131,2591,2,2,0,0,0,0,20260503
202604,경부선,평택지제,33,0,3518,9170,6634,13014,14557,13307,13428,8247,8686,6161,7124,4218,7249,6071,7380,5724,5493,4755,6611,6222,10813,7336,10146,9587,18081,11688,11664,12702,12810,10338,6583,7325,6036,6528,5101,6484,3742,3713,92,413,0,0,0,0,0,0,20260503
202604,경부선,화서,313,22,10624,1342,27932,4839,54056,7994,41969,15658,19747,12011,15492,13409,13492,16741,14486,18395,14338,20660,15100,18388,18543,20827,22676,23590,22239,35016,21435,52894,16174,36261,13772,21345,12301,15798,11136,13590,2065,8805,136,1573,0,0,0,0,0,0,20260503
202604,경원선,가능,668,8,8926,1835,12724,3817,26338,8028,22957,17274,14347,8601,13605,7056,12744,7609,12891,8846,10743,9810,9874,8218,10764,11782,11387,13329,13566,16964,10043,20548,6146,19179,5228,13471,3934,9665,2590,9287,1081,4790,235,2471,0,0,0,0,0,0,20260503
202604,경원선,광운대,2554,32,7343,1565,16905,3571,35023,8000,31181,22733,17730,12957,14643,13208,14337,16884,14206,12414,15661,14375,15409,13771,15773,14147,18075,16990,19525,21029,14764,29672,9466,22267,8465,15121,7694,13100,7208,12171,3696,9425,179,5755,0,1,0,0,0,0,20260503
202604,경원선,녹양,707,3,5707,988,8400,2517,18711,5822,15474,10367,10226,5147,9331,4012,8499,5435,9286,5889,7913,6018,6633,5445,7471,8438,8123,8827,8701,12389,8605,14434,4048,13617,2976,9201,2198,7078,1481,7145,535,3558,110,1461,0,0,0,0,0,0,20260503
202604,경원선,녹천,1488,53,4682,751,8602,1737,23163,5088,20073,5633,11675,3100,8532,3600,7357,3390,8120,4615,6309,4613,5414,5612,5620,6641,7265,8568,6419,10615,4988,16264,3561,12081,2151,8446,1918,6908,1805,6889,601,3848,63,870,0,0,0,0,0,0,20260503
202604,경원선,덕계,22,1,7380,869,16882,3768,36924,6086,36598,9244,16959,6258,14107,4139,12360,5463,11472,7700,10796,8008,8204,8451,8738,12056,9319,16433,9196,20724,8828,29361,5271,22827,3967,14114,3145,12962,3023,10236,1467,7775,265,2462,0,0,0,0,0,0,20260503
202604,경원선,덕정,2,0,5764,889,12479,5180,24234,10146,22939,27584,13957,15608,12725,7887,11853,7380,12173,8313,14311,9373,10760,9186,15013,10385,17741,12286,17422,15483,15640,19137,6120,17041,4047,9602,3209,10661,2070,7670,1186,5138,251,2443,0,0,0,0,0,0,20260503
202604,경원선,도봉,421,10,7774,1286,11435,3163,21483,4890,19637,12260,14482,8592,12421,7413,11479,7241,10480,8840,10587,9554,10009,9895,9782,11573,9614,13737,10387,15593,11239,17781,4950,15102,3525,9630,2676,8037,1732,7308,822,4361,111,1515,0,0,0,0,0,0,20260503
202604,경원선,도봉산,310,5,6736,1014,9962,2852,21871,5088,22360,9191,15786,13904,13861,16609,13901,16322,16286,15989,19970,13004,21939,11467,22953,11327,22115,11880,18843,10538,14789,11176,9358,8978,5608,5593,3737,5372,2422,4386,1085,2941,181,1254,0,0,0,0,0,0,20260503
202604,경원선,동두천,25,0,1058,555,2380,2086,4398,5188,5269,7070,3856,8969,3914,3626,4172,3022,5081,4412,4722,4828,4925,3074,6320,2821,8359,3040,5524,3757,4325,3882,2141,3097,1405,2934,690,2476,617,1523,343,1660,12,673,0,0,0,0,0,0,20260503
202604,경원선,동두천중앙,16,1,2707,552,4770,1980,9736,4739,9007,12409,6587,4577,6467,4990,6082,5028,7206,4469,5921,4786,5642,6087,6506,5479,6665,5829,6653,6603,7150,7045,3185,5695,2075,4490,1534,3611,802,2975,434,2159,43,1218,0,0,0,0,0,0,20260503
202604,경원선,망월사,523,5,8799,1243,14121,3532,31555,6358,28710,28116,20377,20201,17126,12885,17602,22469,18948,16538,19035,15133,21698,16320,18567,15847,19266,19546,25226,22385,14562,28558,7819,24510,7320,15397,5436,13381,4992,11442,2584,7561,369,3703,0,0,0,0,0,0,20260503
202604,경원선,방학,737,15,11863,2139,18177,5718,37382,11207,33178,23178,24388,13113,19616,13080,18869,11822,20343,14360,18031,15145,16158,17647,16524,20570,16490,24283,17930,27303,19640,33457,11254,28676,8146,17376,7018,14225,4491,13201,2153,7512,313,2273,0,0,0,0,0,0,20260503
202604,경원선,보산,36,0,1481,427,2154,1700,4060,2683,4149,4071,3375,1571,3538,1907,3198,1920,3182,1450,2774,2249,2877,2629,3455,2777,5418,3191,4777,3855,3036,4133,2003,4189,1452,3598,999,2540,417,1576,173,1562,13,724,0,0,0,0,0,0,20260503
202604,경원선,서빙고,49,1,1304,1242,2320,5441,3863,4739,4182,9654,4139,4742,3898,3956,3132,3241,4145,3287,4175,5078,4388,4056,5331,5230,8692,4565,10177,4321,7575,4586,3171,3871,2981,2105,2595,2043,1469,1639,356,927,23,202,0,0,0,0,0,0,20260503
202604,경원선,석계,1868,13,6080,2755,12164,7690,23542,5797,25943,9358,18154,7250,15379,7401,14541,9134,14412,9696,13451,11358,12435,12119,13195,16976,16289,20944,15956,25161,12217,35762,8934,23741,7325,17084,6451,15509,5506,12388,3162,7991,182,1979,0,0,0,0,0,0,20260503
202604,경원선,소요산,75,1,680,466,663,830,1659,1473,2566,2681,2548,4255,2743,8354,3752,10912,5510,10965,8831,8055,10990,6927,11213,4795,8957,3164,6079,2496,3671,2000,1225,1570,833,1311,401,784,185,806,122,485,10,399,0,0,0,0,0,0,20260503
202604,경원선,신이문,1563,86,9750,1008,17403,2800,43062,4499,46313,9093,25472,5735,17810,6145,14739,7456,13728,9349,12662,10016,10805,10930,10899,16053,10355,19671,10326,24428,10044,35664,6075,26003,4405,18342,3285,15612,2444,14541,1205,9529,136,2405,0,0,0,0,0,0,20260503
202604,경원선,양주,2639,13,6046,2116,12557,6836,31378,11890,24401,11966,19848,9539,16723,6886,15269,8080,13339,10091,12848,10150,11112,10584,11599,12883,12607,12884,14316,21605,14298,23145,6411,21264,4119,15551,2847,11028,1660,10993,791,5496,123,2462,0,0,0,0,0,0,20260503
202604,경원선,연천,4,2,350,3,703,729,1366,1348,2821,4204,2557,2952,1720,4364,1905,4550,2777,3512,3827,3054,4492,2425,4631,1817,4608,1828,3234,1817,2395,1820,873,1539,675,767,234,630,102,488,44,396,1,262,0,0,0,0,0,0,20260503
202604,경원선,옥수,0,0,0,3,11,47,33,52,67,331,75,25,39,236,20,178,18,121,32,27,17,15,44,44,378,52,549,24,74,32,397,15,38,39,32,11,18,13,15,3,0,0,0,0,0,0,0,0,20260503
202604,경원선,왕십리(성동구청),1135,22,6510,1431,10317,7338,32352,15461,47851,26723,29661,22910,19749,21535,21056,24197,26505,26586,28549,26423,29280,27674,32505,30881,38404,36934,41892,48829,39918,70494,31265,50529,30508,31375,31804,25680,26513,23327,11981,12172,1390,4277,1,1,0,0,0,0,20260503
202604,경원선,외대앞,527,22,6947,1613,15910,5298,44158,8784,47217,33605,25013,16159,19535,22227,19643,22992,21196,19417,21509,16869,23569,21507,24024,19202,27039,23836,33751,31718,24804,47561,16698,35855,14729,23402,14086,21852,10837,21408,6270,14882,484,3649,0,0,0,0,0,0,20260503
202604,경원선,월계,1263,6,5674,1309,10514,2877,27182,7123,25555,19342,16270,17555,13214,9113,13562,7233,13840,10031,12642,13626,11382,9870,14224,11035,19860,14595,18202,16416,12330,25424,6918,17078,5277,11270,4459,9237,3938,9005,1524,5638,88,1174,0,0,0,0,0,0,20260503
202604,경원선,응봉,138,6,1428,149,3442,1194,8895,2143,7836,2835,5341,2824,4646,4413,4550,4549,4808,4357,4583,5032,4915,6154,5875,6118,6541,7078,5859,7043,5035,6718,3471,5079,1872,2983,1232,2598,740,2409,336,1356,50,407,0,0,0,0,0,0,20260503
202604,경원선,의정부,3911,22,12021,2695,32942,8958,54764,13150,56066,40716,34725,37874,28828,30101,31670,31931,33734,34060,34456,40511,35591,34557,39572,35406,41347,39942,44100,50894,44532,62994,27643,53933,25442,33591,17383,27892,13309,24581,7379,17192,1087,9423,1,0,0,0,0,0,20260503
202604,경원선,이촌(국립중앙박물관),68,1,1312,481,4118,3604,10321,5217,12255,9607,9408,5864,7541,4591,7216,4626,6703,4901,7248,5462,6439,5434,7803,6323,9498,7167,10836,8077,10002,9615,5427,7338,4733,5052,4042,4717,2739,4227,690,2490,61,768,0,0,0,0,0,0,20260503
202604,경원선,전곡,2,0,664,18,1498,932,3343,862,4447,2429,3152,2306,2894,2080,2847,2175,2784,2680,2739,2597,2767,2349,2929,1914,2805,2782,2656,3005,2192,3532,1545,3396,1327,1641,736,1381,403,1418,276,1029,10,757,0,0,0,0,0,0,20260503
202604,경원선,지행,63,1,5589,1063,11246,3014,24243,6216,24756,14794,15970,6861,15283,7162,12441,7778,12575,8122,11500,9710,10731,13130,10783,14925,11171,17452,12543,21407,11268,23110,7743,19513,6281,14054,6019,11261,3607,9369,2062,6373,276,4401,0,0,0,0,0,0,20260503
202604,경원선,창동,0,0,0,0,1,0,4,0,11,0,7,0,22,8,28,17,23,7,9,1,15,0,8,0,8,0,15,0,9,0,4,0,2,0,3,0,2,1,2,0,0,0,0,0,0,0,0,0,20260503
202604,경원선,청량리(서울시립대입구),1692,11,5306,2587,9166,16868,32386,17029,46762,26595,33850,36881,35334,34743,28114,36500,43036,39952,34639,36424,36926,40408,33194,37096,40109,43673,46044,44417,38214,58732,29850,38371,36583,21891,19594,22615,11883,14242,6535,7335,216,3326,0,0,0,0,0,0,20260503
202604,경원선,청산,0,0,92,5,146,187,628,206,536,236,307,282,249,402,300,357,338,310,320,250,373,247,371,231,443,286,419,237,279,293,128,403,62,166,32,90,16,90,11,105,3,71,0,0,0,0,0,0,20260503
202604,경원선,한남,166,3,801,787,1605,5554,3009,11722,3118,15954,3312,13168,4087,8094,5208,5513,5772,5589,4851,6026,6547,5003,8145,4726,9713,5217,15254,6131,13850,6289,8096,3987,6093,2484,6006,2300,4841,1461,1647,885,125,302,0,1,0,0,0,0,20260503
202604,경원선,회룡,2124,20,15342,2074,33494,6432,62242,10387,55614,15711,35966,13374,30329,12871,27381,15693,25863,17409,21919,20218,18999,22524,18250,27622,17965,34652,17567,40589,14685,52117,9441,46847,7418,27338,6092,22222,3854,18917,1889,11133,322,5230,0,0,0,0,0,0,20260503
202604,경의선,가좌,17,0,3439,198,10130,2912,28322,4990,30776,11615,14878,9063,10927,7296,9911,6523,10091,8082,8697,8925,8622,8649,8910,9168,10296,13412,11401,18340,10344,25772,6149,16387,4737,12160,3864,8844,2861,6937,1115,5434,27,684,0,0,0,0,0,0,20260503
202604,경의선,강매,0,0,2807,245,8711,876,21388,1388,19420,4093,10085,1446,6801,1622,5303,1699,5018,2044,3957,2549,3315,3381,3174,4608,3593,6338,3301,8153,3420,13436,1382,11260,1041,7356,767,6797,518,5512,229,3628,12,1207,0,0,0,0,0,0,20260503
202604,경의선,검암,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20260503
202604,경의선,곡산,13,0,371,124,897,811,1479,2271,1454,3179,1208,1221,1099,894,894,812,815,794,848,923,968,887,1198,912,1434,1104,1998,1430,2329,1563,692,1010,530,769,425,652,261,546,66,428,11,46,0,0,0,0,0,0,20260503
202604,경의선,공덕,16,0,750,234,2097,2137,5750,8095,7032,21295,6534,8754,6825,4535,6589,4609,6392,4295,6576,4331,6698,4340,6967,4700,8907,5733,13691,7114,18625,7892,9344,5647,8668,4477,8327,3761,6412,3439,2811,2164,232,292,0,0,0,0,0,0,20260503
202604,경의선,금릉,20,1,3296,334,11208,2359,19229,6554,16635,12299,11217,6374,9233,5078,8791,5095,8438,5602,7858,7104,7115,7584,7574,9138,8743,11747,11009,13787,11382,14818,5529,15191,4453,9114,3404,7759,2816,7892,590,5101,43,1610,0,0,0,0,0,0,20260503
202604,경의선,금촌,77,9,4081,321,10723,4292,21332,10050,20534,17699,14479,8950,11785,8478,11945,8477,12783,9646,12127,10197,11359,9274,11894,11698,13844,15957,15861,16889,17674,16882,7928,19279,6000,12012,4395,9510,2644,9596,533,5832,99,1802,0,0,0,0,0,0,20260503
202604,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20260503
202604,경의선,능곡,130,2,4687,608,9292,2414,22326,3533,19695,8442,10783,5389,8546,5018,7652,5250,7416,5237,6966,6082,6598,6551,6595,7496,7713,9492,8322,12132,6944,16344,4055,14215,3120,8322,2454,8029,1317,7558,630,4290,40,2477,0,0,0,0,0,0,20260503
202604,경의선,디지털미디어시티,5,0,1284,427,3575,2011,10190,2672,10558,4945,6047,4279,4890,2806,3998,2899,4324,3105,3830,3513,3798,3525,4164,4026,5460,5065,5876,7178,5741,11495,3228,7157,2558,5215,2054,4617,1689,3832,866,2631,60,436,0,0,0,0,0,0,20260503
202604,경의선,문산,768,2,3658,49,9478,3367,18048,8818,19156,14960,13831,6993,9821,7447,10316,9196,10785,8587,11270,9256,10680,7145,10833,11436,11818,11605,14460,12991,13318,15764,5829,14828,4340,10252,3021,9158,1776,7764,119,5769,2,2634,0,0,0,0,0,0,20260503
202604,경의선,백마,85,0,5884,708,20024,4217,42860,7546,31696,12551,18423,6560,13423,5124,12455,5602,11702,6427,10199,8515,8920,9173,9797,11328,10978,14464,12304,20704,11668,33306,5148,27823,4179,16742,3383,16530,3072,13097,848,10724,96,1101,0,0,0,0,0,0,20260503
202604,경의선,서강대,19,0,580,128,1806,1579,3541,2856,4521,10975,3656,6522,3270,5789,3225,3875,3807,4090,4367,3769,4460,3822,4537,3795,5895,4171,8017,5284,6810,4748,4536,3806,4225,3094,4407,2500,3947,2490,1648,1434,24,256,0,0,0,0,0,0,20260503
202604,경의선,서울역,1,0,632,15,1150,9069,3471,21882,3679,31081,2192,17707,1728,7276,2122,5944,2830,4755,3935,6754,3977,3043,6602,2903,8945,3707,15582,5116,24444,5933,9716,2911,6157,1518,5513,1574,937,203,2765,1011,1,133,0,0,0,0,0,0,20260503
202604,경의선,수색,2,0,1641,387,4536,2337,9914,6545,12065,17752,6431,9362,4861,3926,4374,3309,4423,3506,4017,3822,3981,4146,4268,4232,5301,5316,10319,7424,11899,9343,5131,5918,3174,5149,2572,3807,1721,3470,753,2356,21,437,0,0,0,0,0,0,20260503
202604,경의선,신촌,0,0,212,9,275,1463,784,6168,781,8709,830,5504,770,2486,853,1568,1142,1721,1118,2493,1212,1246,1796,878,2553,1059,6077,1798,5881,2203,2787,1188,1465,744,1611,405,1073,174,584,777,5,65,0,0,0,0,0,0,20260503
202604,경의선,야당,47,0,5721,556,16415,2574,31369,5451,29906,9399,16238,8250,12731,6693,11803,7165,12281,9097,10595,9999,9744,12575,10287,13581,11994,21302,12162,25120,11331,35225,8653,29088,8882,16350,9190,14036,9001,11560,3927,8288,695,2317,0,0,0,0,0,0,20260503
202604,경의선,운정,71,10,5117,431,19205,3846,33750,9009,33284,12596,17396,9563,12731,7597,11467,8217,11240,10327,10644,9193,9955,12013,11633,13209,13194,19797,14584,21713,15210,27863,8099,23603,6543,13773,5326,11996,5183,10132,1214,6953,141,1746,0,0,0,0,0,0,20260503
202604,경의선,운천,0,0,0,0,0,0,0,0,0,0,50,62,16,13,6,2,1,1,1,0,0,0,4,7,7,2,36,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20260503
202604,경의선,월롱,114,4,587,64,980,3603,1828,9719,2064,12493,1946,5902,2051,2857,2299,1951,3465,3042,3872,2302,3389,1507,6420,1783,8480,1982,12784,2779,11311,2106,4180,2353,2989,2250,1964,2147,850,1992,98,1339,6,493,0,0,0,0,0,0,20260503
202604,경의선,일산,719,3,10557,722,28212,3559,55418,9379,40282,20463,25568,9718,18376,8929,18467,10064,17192,13206,15830,14466,14349,14918,15230,17935,20171,20474,14952,29722,13717,42648,8459,41481,6430,21407,4802,20167,4634,17499,1299,11629,202,2772,0,0,0,0,0,0,20260503
202604,경의선,임진강,0,0,0,0,0,0,0,0,1,0,22,608,63,203,2,3,0,1,0,0,1,1,192,93,112,19,465,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20260503
202604,경의선,탄현,25,1,7183,532,21648,3502,40089,6069,30452,10632,20279,6397,14036,5173,13385,5456,12784,7073,11150,7846,9713,11191,9853,12041,11500,15785,11661,21729,11204,32567,5937,31223,4738,17934,3860,14490,3215,13213,1088,8531,147,2443,0,0,0,0,0,0,20260503
202604,경의선,파주,53,0,794,4,1621,1216,3104,3223,3003,7943,2151,6204,2428,2583,2638,1756,3322,1916,2591,1623,2633,1145,4002,1534,6509,1465,5813,1954,5525,1882,1651,2009,1143,1713,988,1540,359,1262,66,862,2,390,0,0,0,0,0,0,20260503
202604,경의선,풍산,308,3,5694,383,13866,2428,29202,5411,25447,9320,16720,6776,12185,6020,11165,8509,10897,7990,10110,8845,10097,7710,9926,10477,10688,12324,11188,17526,9465,24455,5452,19486,5014,15347,4488,11910,2617,10783,907,8102,80,1192,0,0,0,0,0,0,20260503
202604,경의선,한국항공대,1,0,732,564,1814,1367,4623,2867,4604,12264,3819,11507,3987,13658,5270,6746,4908,6165,5820,7586,8557,6219,7508,3761,13691,4190,11489,3789,10669,5052,5057,3236,4155,2987,3788,2627,3513,2534,2157,2326,207,684,0,0,0,0,0,0,20260503
202604,경의선,행신,13,1,4922,1507,15619,4507,40818,6286,33097,10885,17955,6898,13542,6516,12217,7501,11471,8499,10009,9348,8868,9245,8197,12001,10903,17311,12624,21723,10447,39624,6223,29102,6986,15099,6593,15102,5311,11102,2487,6989,91,2534,0,0,0,0,0,0,20260503
202604,경의선,홍대입구,5,0,436,116,841,619,1225,2188,1796,7449,1981,6734,1981,5220,1866,4317,2777,6359,3322,5586,4315,5929,4975,5645,5805,6436,7985,7550,7749,7562,6436,5436,6049,3706,6697,2747,6436,2595,2856,1874,63,263,0,0,0,0,0,0,20260503
202604,경의선,효창공원앞,2,0,678,493,2247,2727,6590,5676,9374,19042,6448,9421,4440,5801,4171,4295,4795,4066,5032,4533,5047,4640,5715,4897,7397,5847,9636,6870,14469,9742,6041,7293,4262,5497,3470,4801,2713,4334,1279,2858,47,285,0,0,0,0,0,0,20260503
202604,경인선,간석,408,8,7002,1188,12893,2539,23637,5233,22161,10147,13206,5288,10931,5436,10121,5708,10708,6653,9566,8335,8438,8685,8834,9411,9342,13638,9489,15925,9739,20731,5212,18455,3855,11145,3616,9416,2393,8171,1187,5532,169,1991,0,0,0,0,0,0,20260503
202604,경인선,개봉,1448,5,20805,4860,48322,12362,112054,16986,103484,26790,60038,24387,43875,18835,37628,22703,38637,26839,34330,29507,29398,31722,30446,41356,32285,54922,36217,73258,32481,105009,20685,74743,17272,48496,13870,41739,10299,35793,3882,20372,73,1733,0,0,0,0,0,0,20260503
202604,경인선,구일,375,5,5214,1732,12814,6013,31636,11398,26747,17104,16165,17691,11991,9918,11603,10384,13151,15447,10813,21943,11135,12518,14273,18204,24328,26750,28976,29936,14618,39850,11919,22635,16988,12725,19825,11798,9140,9537,1752,6456,33,448,0,0,0,0,0,0,20260503
202604,경인선,도원,890,33,2528,1671,3694,4938,7878,7393,8646,21453,4998,4244,5014,4525,5160,3954,5825,4228,6105,4668,5179,5603,8686,8622,12761,7826,9679,6740,14598,7328,4076,6675,2694,4602,1848,3387,1018,3003,409,2260,17,1453,0,0,0,0,0,0,20260503
202604,경인선,도화,429,4,4682,591,7658,2005,16347,5064,14364,8092,9026,4885,7908,4479,7555,4595,7577,5856,7160,5985,6904,6286,7031,7357,8076,10229,7670,10456,7103,11312,3423,11082,2817,6795,2271,5368,1408,4332,641,3548,50,1582,0,0,0,0,0,0,20260503
202604,경인선,동암,784,5,23794,2800,31937,6805,60747,13699,57566,18477,36744,14796,28194,14478,26966,17303,27463,19342,24702,20677,21565,21105,21741,25680,22931,35820,23591,48216,21265,59741,14027,51052,11465,34643,9434,29157,7116,25700,3920,14576,379,4810,0,0,0,0,0,0,20260503
202604,경인선,동인천,1916,20,7959,2415,19242,12728,44772,24255,35615,32496,23844,20045,21586,18307,23256,20636,24593,21808,23482,23586,23234,21024,31628,22898,32436,25686,38040,29853,37624,36195,18115,33644,13211,19990,10140,16262,6112,14398,2047,8492,11,3321,0,0,0,0,0,0,20260503
202604,경인선,백운,100,31,9369,1423,16418,2536,31875,5138,29248,11161,16830,6761,14008,6110,12664,7775,12673,8894,11573,9648,9877,10340,10187,12233,10416,16499,11697,21520,8778,27388,5340,25268,4126,13663,3827,13464,2498,10581,1303,6067,140,2324,0,0,0,0,0,0,20260503
202604,경인선,부개,2179,12,11289,1388,19371,3373,43194,6427,35830,12195,21639,7005,17060,7027,15014,8286,14693,9857,13554,10795,11104,12458,11013,15214,13297,19706,11679,26224,10854,32154,6239,26755,4781,16593,3498,15170,2390,11745,1277,8272,150,1951,0,0,0,0,0,0,20260503
202604,경인선,부천,4036,30,42780,4421,46934,12674,102957,20563,104698,52416,68129,49012,52531,44344,52135,42046,54608,54540,54251,57008,53616,52281,58959,60938,63752,67845,61961,96561,57964,113759,39965,88577,31823,57747,26906,52604,20778,43107,9594,29831,770,5905,0,0,0,0,0,0,20260503
202604,경인선,부평,12037,66,25394,4324,40934,11197,95735,20859,86569,37378,51859,40453,43664,38185,45481,41849,48133,47882,47700,55073,47863,56374,53793,57920,56570,73042,60899,95083,56426,121631,42321,95969,38698,57198,34394,48187,27684,39427,14967,25047,2290,8070,1,1,0,0,0,0,20260503
202604,경인선,소사,1229,30,14689,2702,16468,6119,34110,8151,31077,12970,20649,9626,15902,9757,14412,9329,15584,12196,14847,11901,12962,11977,13553,14944,15874,17293,15506,21570,13012,30629,7359,22864,5660,15533,4522,14035,2761,12226,1223,7784,91,2270,0,0,0,0,0,0,20260503
202604,경인선,송내,1600,9,17828,8033,43134,17429,113033,33327,93653,80129,56527,42196,41028,25621,39895,22656,38924,27569,34930,29372,32374,30300,35331,34829,41011,46399,52628,68513,73760,97003,29825,82209,23503,49448,18503,43147,14051,34942,6092,22260,537,3592,0,0,0,0,0,0,20260503
202604,경인선,역곡,881,23,30461,3207,51312,10160,122730,16620,117008,43415,67385,41788,47008,26512,42819,29033,43280,34708,40793,35513,35183,35017,39460,43881,43867,61681,48421,78945,39209,119815,24953,87616,20058,53373,16974,51525,13645,41337,6443,27202,439,3534,0,0,0,0,0,0,20260503
